RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
102001,0,United States,country,,0.2275217528929968,0.2529134272369021,0.2759963637601248,0.28808842364901105,0.28587278529406895,0.2702724630814774,0.24743907598375758,0.22701052172268735,0.21003494814353332,0.19554231733489727,0.18199618215094382,0.17973296229963923,0.19018990130436153,0.21330297212262816,0.2355449034713939,0.251770078422159,0.2551940301857394,0.24748508049332962,0.23428293396885833,0.22203375295593208,0.2131516589656326,0.20364637563510982,0.19310655990386882,0.19394345051613607,0.212954432165861,0.2452905567901754,0.2606056048323269,0.26740986700768304,0.27543230547472153,0.29936489502320535,0.3233580872691757,0.3398087826305733,0.35016008803426907,0.3498892567766232,0.3438299888899284,0.3447309393714078,0.37122345447517996,0.42414972337331847,0.4833323582619829,0.5309949771613999,0.5516019030734731,0.5444612136981477,0.5150115509301952,0.48070060381030905,0.4549881167417808,0.4393423948963766,0.42884142774696626,0.4382899827414439,0.4743365166718678,0.52881965266295,0.5691484740932213,0.5745615047965225,0.5368123102495636,0.46624635574526957,0.38898090521943446,0.32966458350020034,0.29339785057346274,0.2655786105501096,0.23979382521215242,0.23145458999419388,0.250523020259068,0.29429180775218833,0.3413387077528583,0.3778392179195198,0.39261091439245877,0.38697473885144146,0.3647808650065094,0.34077891659064125,0.3162703335371148,0.29109686295598075,0.26596162689056035,0.2568776242702112,0.2702647119961436,0.30051309808462906,0.3287414454053576,0.34548372591530746,0.34563972692242756,0.3303982403445014,0.3083918995958427
394913,1,"New York, NY",msa,NY,0.20194449177057386,0.20832828347809726,0.22051422384928357,0.23644091948750204,0.24450010259479948,0.25141680008055556,0.24151581619251097,0.22857676960506876,0.20964920289422193,0.19947754707941331,0.19038611631159838,0.18428284640513068,0.18100087704454246,0.18568145005009326,0.2002252001757542,0.2129768009786065,0.22345073299211515,0.22357433531241688,0.2136790887150426,0.2037118003414562,0.19568372870756154,0.19759431290850862,0.19350479249525032,0.18972851232943033,0.19257826334094608,0.21533245882904795,0.2354041297323107,0.24495055832571552,0.25434873608276565,0.28866917773405926,0.3303988275230864,0.36418796676403287,0.3793870609377065,0.38800058369487567,0.38358053400958897,0.3712134583025903,0.36068700168341833,0.37347622947192577,0.4049652124557461,0.45287888818399136,0.4871174741661706,0.5061534223669312,0.4971911711350471,0.47690000664317833,0.4542549176231434,0.4409427256161953,0.4294073570901549,0.420949378486392,0.4249513552931352,0.4594831826992764,0.5050255726580349,0.5501310639639057,0.5650645900279033,0.5567087428023673,0.5200463038505504,0.4716816566542857,0.4320623558585779,0.3989233823923644,0.36766931368741074,0.33678760416856585,0.3358840954726759,0.36777699921552803,0.4231548304304222,0.47978138681016663,0.5233238219184139,0.543846767846118,0.5416705467668542,0.5262578105911765,0.5130086813738001,0.4964378222587578,0.47794217923909854,0.4511763023462107,0.4461288038396107,0.46636775148515236,0.5056521955750455,0.5405483767761688,0.5590812335780638,0.562909727301763,0.544272744477411
753899,2,"Los Angeles, CA",msa,CA,0.4013914819908682,0.4344065366852732,0.4554116498079859,0.4571148721444853,0.4444168412077884,0.4216788567437694,0.392197772567996,0.3627799349438776,0.33693095531506545,0.3161701972002064,0.29416511317525806,0.2842948268016054,0.28961718362906025,0.31614293140033284,0.33834644430477806,0.35494418787969745,0.3559285094349252,0.3546606220367416,0.3479922383796746,0.3467209740301768,0.34854285423515735,0.3494964359038117,0.3416584063940113,0.3514578902842979,0.38633992810803686,0.43152860906940216,0.4254142053231826,0.39404425376147545,0.380793890698732,0.4089218495036031,0.4532456946098448,0.48315483611025445,0.5076275020915313,0.5170870886426576,0.5178637946686705,0.5218483433785357,0.550281085830445,0.600014979173103,0.6448615427386869,0.6753330201043771,0.6890918842384872,0.6870941057666776,0.6713338645530484,0.6535493782987049,0.6468200615018876,0.6454490245446767,0.6426150120645182,0.6590005175317941,0.6942558714292558,0.7340072758210335,0.75036358794627,0.7301158904960295,0.6664191072258782,0.568443120633195,0.47036164077210624,0.4027240188488777,0.36649825910847417,0.33547215254636226,0.30823546879762403,0.3100641678917064,0.3484830260983702,0.4159685327156484,0.4802797521824839,0.5299289182464577,0.5628819580807828,0.5734837539456247,0.5624319690512152,0.5396502858537565,0.5107080086733822,0.48119982401432965,0.4462366760869867,0.447836551514221,0.47527305388805346,0.5245064128789485,0.5500619014659921,0.5583766545581303,0.5472289976843395,0.5184887260372982,0.4873294413443474
394463,3,"Chicago, IL",msa,IL,0.15802389517899,0.1775343118281889,0.19952928442970955,0.21410162779338682,0.21426380158384697,0.20476836789196065,0.18966066402620393,0.17684027651109369,0.16359774684139627,0.15327087663848518,0.14264145856459398,0.1401385441041397,0.1524390385319744,0.1713703395473215,0.19193024565339822,0.1987058865111154,0.20205046998053267,0.1945046803122528,0.18628687373126185,0.1759504764309111,0.16599521231172426,0.15406189296709089,0.1433205988989479,0.14041614179646145,0.1507445463472737,0.16818629652916886,0.17974611302725696,0.1863932528139324,0.19927841367347518,0.22087330242497819,0.2430862932861119,0.2567414832280561,0.2643516134512798,0.2653812091365044,0.26097791825239447,0.2631400037768851,0.28726626972039493,0.34143599393002005,0.4119073269363473,0.46828442740523935,0.49212334749219505,0.4781747785469588,0.44042010039567775,0.3988316086089488,0.36526274029238764,0.3488845587775847,0.33027606048247554,0.3423861439092903,0.3853361572079798,0.46363065103662704,0.5290229395068627,0.5612298973876105,0.5463717362672725,0.4883155778104049,0.40892263785828575,0.3424482799270327,0.3034972345140151,0.2766816344897293,0.25744483614864166,0.25715093700349995,0.2955502605669807,0.3630445798345833,0.43450312324770496,0.48710356979174335,0.5069152358271155,0.49954579951575545,0.47301745500738335,0.4400560538639497,0.40282662357718707,0.36157116270678197,0.32969062887209394,0.3256396943606965,0.3570047103665351,0.4153496046748846,0.4673663815741926,0.5028404534618837,0.5058584186094365,0.48340088813875615,0.4373276198805998
394514,4,"Dallas, TX",msa,TX,0.27474416349337605,0.30863817546991634,0.33282294083115227,0.33769949446435094,0.3253901573438434,0.2951898526337348,0.2638801861816816,0.23479222263666744,0.2168785542282873,0.20094049223210542,0.18716957166467638,0.18756175828971766,0.19675894611000355,0.21959286061214425,0.23235419960303486,0.24039573495634814,0.23649143465368538,0.227230779807845,0.21207543928758313,0.20011670862901007,0.19057594324967994,0.1849861948009195,0.1754496922989138,0.1817848397012732,0.19921308516206773,0.2269386154524018,0.2355893533439272,0.247014783648184,0.2588082994132212,0.28686123479899406,0.3063673049487205,0.32161751978779834,0.3347033612060483,0.34405397173103847,0.3543927415850369,0.38937140120936364,0.45369580333127163,,0.6268063642876419,0.683840424316675,0.6983095474663106,0.681567960670383,0.637561119610136,0.5916346046155602,0.5610361435779252,0.5546145253793547,0.5578822419147879,0.5836533689623584,0.6351871659206373,0.6996653189448692,0.737541933734286,0.7262306925136798,0.6588908602142072,0.5419182039793137,0.4119220841992983,0.31195015756261196,0.25547739334005937,0.22131992207907877,0.1914854241002346,0.18631084649532478,0.216995601457735,0.2787492510712198,0.33258732356636694,0.3589665796104218,0.35281175327631065,0.3219491790466676,0.2819743354893452,0.2490522071660345,0.22536359081065252,0.20649212037986772,0.18615618952665494,0.18964326011543742,0.2117359224957646,0.24577576027823045,0.2642372972200401,0.2598815310531564,0.2394062282136816,0.20771650498238747,0.18655479407664854
394692,5,"Houston, TX",msa,TX,0.14017688391167513,0.15725321234552792,0.17027499752125144,0.17613641279443146,0.1714330390724875,0.16369364178671944,0.15139146769760378,0.14171851267283284,0.13586508530828512,0.13270579544278616,0.13106402060724165,0.13398341206527448,0.1352434801628641,0.1463525377728734,0.1528255866167001,0.16224811764649263,0.1607635145912004,0.15106415889271183,0.143171286426693,0.13391080508637435,0.13673525037931908,0.1306349431877431,0.12765016403170584,0.12500598900330706,0.13389545639255826,0.1507115627123425,0.15695885450492256,0.16173148906234133,0.1682922546570537,0.18141047947335306,0.19027519208758104,0.1952534659759044,0.20337137854795573,0.20891197860495148,0.2130857073574474,0.22050134052734646,0.251676529645327,,,,,0.46401066671933067,0.4270158660253669,0.3865687460382414,0.3599310155315081,0.3496397699291471,0.3526179409038613,0.3698023573523839,0.41064868394287773,0.46282291144810567,0.5086237480610983,0.5193924301331351,0.48690170749300427,0.4129207696727231,0.32022376533182695,0.24512375836073175,0.19798210165310048,0.1775904220309751,0.15814477666914148,0.15465290836740356,0.16650274266321038,0.2001388068484252,0.23152197771330338,0.25277417210776054,,,0.21285963286671303,0.18833636476426463,0.16734877953554164,0.15488954830824037,0.14172467059249386,0.13807513970297325,0.14985849861115216,0.17021915657731845,0.18996338358243633,0.19687936922568341,0.19099223208897018,0.17450535860141506,0.15947067381615695
395209,6,"Washington, DC",msa,VA,0.26217176356751465,0.31167071481261316,0.33326565962859706,0.3484994946212203,0.3261699496980454,0.3022468786426345,0.27441870705873006,0.26395062570164995,0.25168255067593404,0.24290688527393015,0.22740614344946897,0.23750140050680044,0.2665129876565106,0.3134833680662605,0.34114804797485737,0.3491020372063796,0.330084997436093,0.30783802243614095,0.2855235918229551,0.2780693386620019,0.27327877319051047,0.2725255709534547,0.25567292666199487,0.26915717162098823,0.31128967679697167,0.3711677391634125,0.37693943575053934,0.36861684097205427,0.3699848376233476,0.402143142200976,0.4361452716028506,0.462501234856537,0.4821503500679057,0.4778058084015275,0.4645200831797484,0.4730436678197038,0.5168303781911031,0.5746723904461164,0.6271651079118222,0.6455829280923127,0.6329674455448528,0.5859688248778526,0.5344669793380056,0.49051247362708494,0.46151722095886294,0.4448138289825338,0.43977103469302214,0.47940316266658134,0.5512673357423361,0.6311490988279146,0.6665920156103132,0.6429241865646805,0.5761578530129633,0.47792126037809707,0.40062976333351363,0.3509210962845664,0.3282013362249439,0.29976422530845287,0.27367313992145775,0.2923168572708755,0.35651580823312085,0.44674406905325764,0.5148866271148903,0.5463052834341816,0.546824585117886,0.5232009127144627,0.4916728504393511,0.46334222237064243,0.4273012740798314,0.3873908244959267,0.35109005018752604,0.3762115380714266,0.4421581997891006,0.5234795501609676,0.5640288308430481,0.567112518317816,0.535564459823115,0.4871823959423756,0.4411554049527047
394974,7,"Philadelphia, PA",msa,PA,0.1915024283439306,0.20122022756879052,0.21589773987469915,0.2205413050526488,0.22751120219082233,0.2218267550252174,0.21076433385656612,0.19809958138532266,0.18728563377225801,0.17746253989518146,0.16996176791227832,0.16081668044369204,0.16593759978693112,0.18080005459416273,0.212768404786812,0.23412613019853054,0.24705960180790001,0.23676757292660855,0.22142691719032304,0.2070096428923316,0.20392576723763964,0.199364795913852,0.18960602671916982,0.18814137831582423,0.2052544688881958,0.2386619117735803,0.2586127025422443,0.2605783798034298,0.2680890068979002,0.2940954874642217,0.333067451109388,0.3577321517974805,0.3746024721241012,0.37451226702515994,0.36821435097023364,0.35758428309369034,0.3760197857101843,0.4144758324129579,0.4681490241643065,0.5115226521427689,0.5400337551361473,0.5388939361296999,0.5132642841155831,0.47772607477795875,0.45026887266917265,0.4366006753167902,0.42925703879876864,0.4280682526011268,0.4467848077618752,0.4943427154391647,0.5474658110721388,0.5821609473777352,0.5733731756221481,0.53799228177144,0.47800849100710746,0.4338267158156806,0.3958919598553981,0.3649262992693854,0.3251762789348139,0.3109000507121447,0.334117348449596,0.39052968611193367,0.44410185909494454,0.4867850248429364,0.5089761350148159,0.5153788254797238,0.5003878926268068,0.4766250920190238,0.45355397766097694,0.41780371702565994,0.3843939165606933,0.36230228774764833,0.3828759324497482,0.4248911284169173,0.4727503191474524,0.5034897096381329,0.5087536236194531,0.489448265555046,0.45613600352912403
394856,8,"Miami, FL",msa,FL,0.07667702908902851,0.0809214677380453,0.08435206835220344,0.08733579674359389,0.08635790035741114,0.08462081306656132,0.0846237035248008,0.08072148978012122,0.07806694013682984,0.07437542361221373,0.07212205318101353,0.06991543750311824,0.06698392504531793,0.0702472363931793,0.07295693026725415,0.07896306782947246,0.08078085786015872,0.08295628379480652,0.08088500317199386,0.08124959868709626,0.08052945589610089,0.08053531001154404,0.07674463735015803,0.07332549290137118,0.0762115270968233,0.0817847095693102,0.08481625469734196,0.08550903797432596,0.09053338515108822,0.09997921147022687,0.11433119619611092,0.1266061055539036,0.13756182744732628,0.13904169653655377,0.13638874456596775,0.13267589113348818,0.14135746506198973,0.16063853135203246,0.1935753319538437,0.22766363379180335,0.26065039857390665,0.27543946401418323,0.27521887481054313,0.2651008499089343,0.259363784822723,0.2646474305704353,0.2644036768318517,0.27822786520353854,0.30532491561171443,0.35117833262868275,0.3900327520555263,0.40039059577402075,0.381969602706179,0.32823184506291153,0.2676739305894932,0.21400261413969987,0.17939690015541734,0.1534452309834092,0.12981031241289256,0.12031992455655978,0.120689626539165,0.13446463237717132,0.14632494575858637,0.16104224560886965,0.17371453961671793,0.18001173139360963,0.18209578708030413,0.17266515648977818,0.15964753532624665,0.13815414807830143,0.11770803698718674,0.10771916685234913,0.10323264654784282,0.1056580119435284,0.10600190638169894,0.10803112044030061,0.10804460037526385,0.10570038715076852,0.09969069042688807
394347,9,"Atlanta, GA",msa,GA,0.18954598084128313,0.22437487254829316,0.25079845554846947,0.2627241257159772,0.25722306197809947,0.23751763639802717,0.2188098790408218,0.20132126487168758,0.18802524516735766,0.17646638124454572,0.1670765148753077,0.16874806139798407,0.17464968653334764,0.1913265614567857,0.20574200303230658,0.21629953828937362,0.21593308884627274,0.20784554649188625,0.19638866838082544,0.18508415087853122,0.17412003262358877,0.16703708781410087,0.15945453627800169,0.1619440654557065,0.1771276302276399,0.20641322510086366,0.22994481298125705,0.2344676297613371,0.23984999023988904,0.2512684581909498,0.27861281021093437,0.29809352896949415,0.31211850314358097,0.32777683939360774,0.33474961205351755,0.3556150393448825,0.3922572893009726,0.4591059229364513,0.5243155203107519,0.5674641122315479,0.5839201893071695,0.5783912721137617,0.5576064259951322,0.5313488279009424,0.5191657253374186,0.5142315954895117,0.5054282212086777,0.5109546862684925,0.540348150323568,0.5937970621868583,0.6321796476569065,0.6337413221898246,0.5913078063472378,0.4961352959078487,0.3916085495439563,0.3063121719199594,0.2557353597668779,0.22486977399951835,0.1985396990528763,0.20032517997756252,0.22810358071514694,0.28374333441310756,0.3357182417141476,0.36950227015973175,0.3747465346431875,0.35841662760663756,0.3263474517687631,0.3015102781835417,0.2744171434788647,0.2521807489210416,0.22679046707200837,0.22318931474001538,0.24639083938914574,0.2767707832379346,0.29985556100239874,0.299211881881563,0.28643251274541787,0.25692123266743483,0.23133728825249036
