RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
102001,0,United States,country,,0.14666887176251353,0.1515478650935357,0.16697507398620712,0.18062225845055804,0.1968985151352338,0.20896380479005855,0.214080565322403,0.21912918068619827,0.2058156265168124,0.17759901055508057,0.16375775755082733,0.15678519604791472,0.1730222328094673,0.17384658124539434,0.1882751548250078,0.20086773499830687,0.21373873234256077,0.2200273064341058,0.22425220499711035,0.22318126451055853,0.20636035387915763,0.17492871714587604,0.15859677961493038,0.16924351555947997,0.17558190812779126,0.16035291941886876,0.14331691654263135,0.14789992186015768,0.1597826801955297,0.16170154290907704,0.1610717915359031,0.16257284770642919,0.15834604007169706,0.14436674315999132,0.1284916462431874,0.11223542019981608,0.10742051604722211,0.10034178273359441,0.10341162564232906,0.11419322044780851,0.13451549901294874,0.15673642805966062,0.17067439443778376,0.1738847761906742,0.16476380012970657,0.1428466939262563,0.1241393314977813,0.10787980536067901,0.10724708789859014,0.11075647404567174,0.13362726341651943,0.17184636216661894,0.216010646121988,0.24918679651274708,0.2640282027449998,0.2681693420291919,0.2604355269920577,0.22890197941148485,0.21071504763246507,0.19002416733443256,0.19361867612285655,0.17954734915753834,0.18391148000084168,0.1912770252179287,0.20637771868417767,0.21989644875749872,0.23003905906383945,0.24125799064456524,0.23851107893735546,0.2107276325333069,0.1963199100686651,0.187824739047566,0.2046365706161681,0.20990558559369182,0.2225085058004382,0.23539867113214152,0.2481448832519885,0.2550896637511601,0.25712277908435127,0.252496796426089
394913,1,"New York, NY",msa,NY,0.12011061368097149,0.12820058379846763,0.14846587389212743,0.16808587040564524,0.17900855124001291,0.1783166519874789,0.18112282675685254,0.18826703168370784,0.18246701344364713,0.1513207285367748,0.13648293926115548,0.13124724665479184,0.1523193949008649,0.15703464378933615,0.1767393036048621,0.19048737691948164,0.19716855128631652,0.18748980926526423,0.18698066438319197,0.18724654077705508,0.17816758572705907,0.14248290648538262,0.1272771205007591,0.1408417031057176,0.14478939762151047,0.11580990656510033,0.08705297840227376,0.09163784911433982,0.12009970988721398,0.13531232744674346,0.14633703241273413,0.14970511712849824,0.143468521003905,0.12288323366308872,0.10529472180790131,0.09094676890488744,0.09453451278389716,0.09559029795044148,0.10488923877661714,0.11473306971578001,0.12319148016769983,0.12996541035466727,0.1325553864755765,0.13367788523642782,0.12650365529352373,0.10502147003888918,0.08940804166192842,0.08364416229307295,0.09545663545959958,0.10093479110330814,0.11559897414975964,0.1353044291000394,0.15341051038695994,0.15890175014741725,0.15898377964467286,0.16487610244320947,0.16650184575535742,0.14230148264084047,0.12933695979170923,0.11412159272951788,0.12268360804242008,0.11413914431773155,0.12197229956903471,0.12596554769663573,0.12940149270477652,0.12560360188554034,0.128543415800874,0.13885929566397692,0.142119361510964,0.1218212820734767,0.10912815072609307,0.09995109773772377,0.11012107175287363,0.1126047866386561,0.1240013868554957,0.13444717352704944,0.14091952729504525,0.13911611411200508,0.1442937471993306,0.1462211644454555
753899,2,"Los Angeles, CA",msa,CA,0.1474201300035385,0.15423465301401668,0.17506402982882002,0.19165993209130391,0.2100738141937476,0.2289847702318802,0.24375771501948434,0.2585402175003957,0.2495764399617863,0.21144157425476945,0.19362079532180668,0.17796349579998993,0.195458913851826,0.19042480849175725,0.20201656947237995,0.21245593668247514,0.2232662203361101,0.22870196250127675,0.22922728570874684,0.2232703737968692,0.20113201601399958,0.16295959911790067,0.14092046838637093,0.1380825957362751,0.14417261450185256,0.14003093725992688,0.13871035782120722,0.14908640515528981,0.15569404251470442,0.15502127527776574,0.15335633317105063,0.15595157429557338,0.15039462612383267,0.1373457703762885,0.12282402493086073,0.11043624234001141,0.10635896727004394,0.09992784888576224,0.09845029961503154,0.10121964322114772,0.11137291249933999,0.12608430554227015,0.13596016643394046,0.13452526617531588,0.12387435022502895,0.10371946249982596,0.08641355678917616,0.07362591531198157,0.07493744652848712,0.08453780285217855,0.11445067204857343,0.16360751877927546,0.21619578117408203,0.25018942622472196,0.2615733471747653,0.26503527542072697,0.25605003794430603,0.21894515190423577,0.19261531416947344,0.1642044043903509,0.16313913181846926,0.1413014866681545,0.13867174878890595,0.13770658447553094,0.147047016259433,0.15916930215164074,0.17202212049515253,0.18524693649165178,0.18582392220033628,0.16248561992282295,0.1488629346763497,0.13614955111447474,0.14625643694057422,0.14477253800017334,0.15872495756005722,0.17189269899328696,0.19062410187848444,0.19998063595302196,0.20769709023810196,0.21175162241706894
394463,3,"Chicago, IL",msa,IL,0.1897762829619893,0.20543040443868363,0.2386551724972945,0.2671917366518685,0.28991930366465996,0.30041667960847607,0.30802822573065053,0.309257597800871,0.2821256891781554,0.2274164133391287,0.19615593643790724,0.1894379653391734,0.21802608319586583,0.2330648940843411,0.26502694370839935,0.29185411652160714,0.31386026244424514,0.3203367804268126,0.3279215501345677,0.3236492092345733,0.29058912602231196,0.23218790519325536,0.20107576711566558,0.2150193933511539,0.2310385130177334,0.21784591902755093,0.20313875886428565,0.21491462175992335,0.23925928122069648,0.25090164151394806,0.25854120538357805,0.2586141346373192,0.2432000144899357,0.20528477595869055,0.17166432829283274,0.1479158469417272,0.14979962930831106,0.1489837649735648,0.15798436616929631,0.1754373442013185,0.2019558769037055,0.23060426409094995,0.2477832275375925,0.25131842967344104,0.23378895830746668,0.19344929733047772,0.16295183897295418,0.13977654982242277,0.14125156214015808,0.14084519844614798,0.1618112724329071,0.1972411350909341,0.23946013600906982,0.27183412196124773,0.2881285813917667,0.29196214958058747,0.2825334093010367,0.240030906178585,0.2140524789146127,0.18632937890544976,0.1876607232664034,0.17013555309392425,0.1727390015907545,0.18090468356460349,0.20196009824907876,0.22095901884072677,0.23799528699426606,0.2503685662090024,0.25050470687366944,0.2180302943358983,0.19263031840072828,0.16791099127607997,0.1717752830098322,0.1732717703856189,0.18796566050108057,0.20657893645079456,0.2288277060331229,0.24509304941067211,0.26243576233717664,0.2725313987274407
394514,4,"Dallas, TX",msa,TX,0.16637693710172732,0.16926640769643575,0.19522096946059966,0.22088043972353325,0.25230884197390174,0.274018732936471,0.27703192614584143,0.27871100695942946,0.26071012873702,0.22943583677735682,0.20800692211914537,0.19373732974664948,0.2067513521185494,0.20779688469080757,0.2266461011865161,0.24759918749642026,0.2700156333959715,0.28172615563950937,0.28464449704668704,0.27954429213322346,0.2597736094116836,0.22477148729561533,0.20674809933758684,0.2119491577362971,0.21589856757285308,0.19937203618678942,0.1851235433473225,0.19191572226159115,0.2004845629398763,0.19793975324815077,0.18713122216483005,0.17917533265524363,0.16440525803732037,0.14697305291970986,0.1266908743420501,0.10225538482308644,0.08898416862915358,0.07527568431703721,0.07782911174136727,0.088248880094496,0.11549450568611808,0.14402899185603849,0.15995668944476718,0.1565276532765215,0.13702444000635947,0.11307601296983834,0.0922234048526601,0.07626310697545949,0.07461256069231058,0.08760626957050649,0.12210132998691435,0.18127324423152222,0.25281048100303743,0.3169789881619343,0.3511830517093427,0.3593291122085496,0.3480706654707199,0.3101907811809974,0.2841529529393605,0.2521922750163317,0.24943899424490942,0.2369406748523526,0.24646564758895298,0.26139844263017886,0.28426098380786924,0.309933134510367,0.3215477318547347,0.32844715143159287,0.31632902608305286,0.2770930270759944,0.25398132044050303,0.24140354995133945,0.2586783994547583,0.26736237706699856,0.2877869577421827,0.31962789455810386,0.3474711237488502,0.35669999165481725,0.34955320172618426,0.33181924115570866
394692,5,"Houston, TX",msa,TX,0.18977206551184023,0.19967683367377329,0.22466645076268607,0.24887274229557013,0.26968899349196584,0.2816210543709562,0.2762779449260946,0.2710250837529463,0.24856576509895828,0.215004025959838,0.20316731216159162,0.20010739492994487,0.221274418314029,0.2205163875550471,0.2369817981888607,0.26118849420438184,0.28542020884862906,0.29490839621329973,0.29137227389094217,0.28103629688615567,0.25905117240227693,0.22403280002874132,0.21018056159205065,0.22275619314749284,0.2354704371326483,0.21656599809803145,0.1980663397505596,0.20342778636243944,0.221273850998448,0.22751040721417815,0.22449813899962326,0.21847385256368462,0.20617955337946786,0.18663844993432954,0.17348455103150823,0.15257101646510327,0.15084126579912369,0.13997353519725803,0.14561893939066162,0.15559749819813457,0.17905306561255913,0.20802358213224628,0.22161446650834282,0.2179835890216914,0.198070056232174,0.17121405132455683,0.15725231373364348,0.14413105982374988,0.1459012770841667,0.14431219360623096,0.16148733855553163,0.19353222724454694,0.24110214189133036,0.2830266901507006,0.30861835002471233,0.3131266355128213,0.300467006769184,0.2618957974571739,0.24208965712567893,0.22468713381397928,0.23025627180243707,0.21589790542686332,0.22310505464729063,0.23486104642704733,0.25851863535262665,0.27710903711718476,0.28613179279479545,0.2886083668983743,0.27233457744136097,0.23482465437788794,0.21984776660443542,0.21903658758554595,0.24382496350086003,0.256780272701823,0.26975411265458893,0.28821753658375193,0.29077490892415053,0.29572601344872057,0.2882009756442243,0.2842920091457206
395209,6,"Washington, DC",msa,VA,0.135871572208605,0.13807806290440341,0.16570477046929105,0.19783717239600954,0.2323271520780326,0.2496037109859762,0.2559564016850449,0.269168015982412,0.25335854416710696,0.21872885414598411,0.18283811750255644,0.16090239553008415,0.16543100879886,0.1675617523800637,0.19223720992104598,0.21487841026169474,0.2323698567399778,0.23627777671904573,0.24193041793632,0.24878028426307988,0.23797496937602575,0.20251564936468025,0.16805320771399013,0.15504026878047286,0.1552154459831168,0.15478272400177687,0.15247779160258562,0.1559365505921028,0.15580499327333128,0.1530004280576371,0.1564690386292404,0.16696303167025225,0.1738917185394915,0.16686709869947616,0.15023963695812007,0.12791019071002224,0.11671762722450099,0.10848473093316063,0.11723051562565452,0.13586874662328713,0.1628371463668111,0.19107414609144294,0.21124186581200735,0.2219293781704726,0.21370383730044318,0.18307017030608627,0.14931750499417681,0.1192087264652285,0.11052022780322004,0.10994056518473212,0.1341203146421236,0.18128688096064424,0.2315357469984988,0.26578775503771307,0.2766765801689825,0.28491990551421037,0.2835622917433396,0.2504219603814187,0.21931916080151023,0.18103633956797208,0.16877232835790643,0.14905785379853873,0.15409028921507043,0.16281243314640212,0.17976180115116927,0.19368130626408517,0.20931580050732496,0.2281838460820628,0.23330663879648603,0.21103015581888804,0.183493380642261,0.15922119877015492,0.15796837465165758,0.16241835729539086,0.17672181567713474,0.19674781211266054,0.2128864467143293,0.22352374476895162,0.23317700657713014,0.24253904506486282
394974,7,"Philadelphia, PA",msa,PA,0.1719243360710286,0.16869884767379228,0.19109651456486254,0.2078003803925839,0.23139779497564092,0.23319922840670984,0.23948477536142337,0.25139315560590164,0.24906676909583103,0.21916467157427388,0.19875880792675368,0.18422613154281223,0.19845116267333532,0.20124101940709918,0.21969867420538935,0.23463001757793714,0.2394116887573652,0.23447553937985988,0.24081927052775404,0.25093606687696135,0.24684745002952632,0.21193709827217308,0.1888225521802127,0.192351005127215,0.1917803351377859,0.1601088853671544,0.13273373529059934,0.14087455025392415,0.16646664873406508,0.17413586672835588,0.17595603922849412,0.18299998000227993,0.19250401735522535,0.18221195459071124,0.16734634458055325,0.14313873478396896,0.1372460937458231,0.12894354749559264,0.13621933605069658,0.1494510043779606,0.16980098419812586,0.18686454992957996,0.19950644838357598,0.20747037218719214,0.2037233524112743,0.18099480154665873,0.15881647668754215,0.1409636085725885,0.14035258927626681,0.13867440095119485,0.15551030173735902,0.18229763116087336,0.21306367454527095,0.23027309209194347,0.24189927640202505,0.2494835295693438,0.25247895285346156,0.2270301661219087,0.21306684440441034,0.1937211117734485,0.19483508022956492,0.1799404099151779,0.18309979761559106,0.18653327820675644,0.19377474378537063,0.19960717845624032,0.20896764480696528,0.2266620568667356,0.2358618294250799,0.21709295495540648,0.2011929594314874,0.1806580530676397,0.18407999819963305,0.181814306970716,0.1919366307851759,0.20233285351070443,0.21440266506200414,0.2219279463816105,0.23493837139602913,0.24429915624047818
394856,8,"Miami, FL",msa,FL,0.17330668249433576,0.17367189884689882,0.17516550395604466,0.17198962960311504,0.16998238482275763,0.17180681751782487,0.17144416172367385,0.18073217291114493,0.18207536252383733,0.17417229840519244,0.18011826595903582,0.18846732804406027,0.2078680379433156,0.20204498899588896,0.19554768594666544,0.18513108251215993,0.1764524805500204,0.16774607306587574,0.1674610091596092,0.1705143496408183,0.17086939051364117,0.1600056476716828,0.16314898208944956,0.18980149791838383,0.19434741120472643,0.16590524915481686,0.1298286837743326,0.1256343984118169,0.1362065163540733,0.1375844723130418,0.13530514265718993,0.13422817866438638,0.1302328721520322,0.12392058273596969,0.12363812868640374,0.11828819518503733,0.11679077469031943,0.10260912442099926,0.09680093883799244,0.09441507229722386,0.10424246565461572,0.1143371760344848,0.12133457150491585,0.11987578994393167,0.11456186000683873,0.1029842159087053,0.09572042636606572,0.0869097479244323,0.08771296814765442,0.0904210249442083,0.11124975163553606,0.1447565174579848,0.18052518864261982,0.2023698010613637,0.20843268973502796,0.2155955095106121,0.2178704272945642,0.20380760872715284,0.1992735535726361,0.1915566609072823,0.20259379804374297,0.18874204044844917,0.1866307034759544,0.18044702141402813,0.179096394331076,0.17768856939864217,0.1811185075408455,0.19791263613266938,0.20999734813629034,0.20056618101892867,0.2065486827836407,0.21348388575231847,0.2388060821004229,0.2408899736506282,0.24335520824683135,0.23900186108932334,0.23403220863286936,0.2254651368750001,0.22275705961858136,0.21672610202995632
394347,9,"Atlanta, GA",msa,GA,0.16227342702557349,0.17051858604782308,0.1902593031518471,0.20849844170314386,0.22562973744181095,0.23745697470240673,0.24217852656132566,0.2508773319905521,0.2409139405030884,0.2158942334428099,0.2041648293156956,0.1913168461621932,0.2085267109817007,0.20993727892970968,0.23236224187749505,0.24606286851482587,0.2584782290621571,0.26554902132793085,0.27014588651852484,0.2721934317022676,0.2556633623136985,0.22492475752649185,0.20497364030279025,0.20854749044669163,0.20870297970629265,0.19503299570493512,0.1846105976513186,0.19037592807382783,0.19601621247368825,0.18725666721726103,0.18198798840397434,0.1776827831955793,0.1710026282301721,0.15102976759015688,0.13540082239820697,0.12042779819078946,0.11820324705850689,0.11147422031544023,0.11208460744680443,0.11870616161745723,0.13558811203445184,0.15568599339324957,0.16931112801411374,0.1699712766958638,0.1596082255392499,0.14040234155528428,0.12939963997322884,0.11732200679247218,0.11936273143104591,0.1232697922442961,0.14597165977939244,0.18136659048736717,0.2284268446352345,0.2721337644212697,0.30384978025061216,0.3184220113667573,0.3137201915955841,0.2770707808871214,0.2554735081211948,0.23334005319650022,0.23269379045289154,0.20658788312384646,0.1975706812718062,0.20056609832967745,0.219202149448978,0.23978786939588217,0.25433842692097064,0.26822529305758774,0.2680414581517416,0.23782749069659875,0.2223321711485006,0.21194984900342237,0.23224951112777106,0.23872797300951037,0.25664418256252663,0.27606942047969435,0.2972000094451353,0.3107326059074715,0.31045421718022026,0.303601592411673
