RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
394492,32,"Columbus, OH",msa,OH,320200.0,326000.0,315590.5,309600.0,338000.0,325100.0,353200.0,412200.0,391000.0,332730.0,354100.0,378450.0,314900.0,320650.0,333075.0,329650.0,359900.0,339912.5,387100.0,359990.0,349900.0,379931.5,349950.0,370000.0,384550.0,345285.0,348100.0,352300.5,324990.0,353900.0,380000.0,349650.0,374580.0,349995.0,348565.0,350000.0,369900.0,342100.0,368252.0,384500.0,410557.0,391900.0,430635.5,404460.0,400295.0,390971.5,435900.0,430623.0,412000.0,420740.0,427510.0,451900.0,436700.0,425400.0,455900.0,452215.0,453560.0,482990.0,490681.5,470330.0,479775.0,480507.0,476220.0,472305.0,479945.0,477385.0,480065.0,481919.0,470500.0,474705.0,478907.0,452174.0,454990.0,456900.0,459995.0,468260.0,475065.0,485000.0,469490.0,457000.0,485657.5
394705,34,"Indianapolis, IN",msa,IN,270000.0,296714.0,321401.0,320102.0,335995.0,324391.0,320000.0,319995.0,315000.0,326206.5,357150.0,348078.0,350985.0,343036.5,355174.0,338450.0,346000.0,355000.0,336732.5,352220.0,330000.0,332950.0,357000.0,360000.0,365230.0,334675.0,340525.0,355382.5,329000.0,319000.0,322000.0,329000.0,344770.0,339842.5,333106.5,330140.5,324538.0,335000.0,318595.0,333475.0,338532.5,348252.0,355181.0,341120.0,370990.0,394810.0,378373.0,374969.0,371223.0,391970.0,390000.0,394987.5,399180.0,379945.0,389997.5,388747.5,390035.0,410221.0,400000.0,399995.0,400000.0,399995.0,402495.0,399992.5,396808.0,385182.5,374995.0,395000.0,403329.0,398375.0,386000.0,385000.0,376485.5,369792.5,365000.0,390000.0,399000.0,380000.0,385000.0,394740.0,402500.0
394475,35,"Cleveland, OH",msa,OH,295043.0,278000.0,284800.0,271500.0,313100.0,260000.0,278477.5,248250.0,256267.0,280550.0,271382.5,287764.5,246485.0,262203.5,269250.0,235250.0,262630.0,249500.0,263500.0,295000.0,286500.0,259040.0,280300.0,340400.0,283800.0,296990.0,287020.0,284250.0,285660.5,286181.0,309900.0,302808.0,259300.0,330000.0,270000.0,313292.5,286400.0,308100.0,328000.0,367950.0,325740.0,397525.5,327325.0,283605.0,347859.0,396360.0,409330.0,347077.5,384767.0,328627.5,422540.0,392205.0,410000.0,339500.0,340650.0,390945.0,398839.0,397666.0,393710.0,428550.0,432395.0,510584.5,436000.0,478850.0,367950.0,423029.5,455182.5,452385.0,450000.0,465000.0,495000.0,453309.0,479900.0,520000.0,486225.0,485000.0,500400.0,463061.5,449000.0,447450.0,449900.0
395059,36,"San Jose, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235000.0,1070000.0,1093500.0,1557000.0,1200000.0,1080000.0,1502250.0,1675000.0,1312500.0,1750000.0,1210000.0,1384250.0,1624000.0,2167500.0,2510000.0,1825000.0,2165250.0,1534500.0,1288000.0
394902,37,"Nashville, TN",msa,TN,310000.0,334700.0,348000.0,343875.0,356059.5,368023.5,367484.0,374382.0,364312.0,379900.0,369990.0,369900.0,335092.5,334990.0,349900.0,373745.0,363100.0,350000.0,354450.0,363000.0,379900.0,377175.5,390000.0,389965.0,342000.0,356200.0,380052.0,381952.5,358042.5,379900.0,356032.0,358095.0,360000.0,359900.0,375685.5,364090.0,361113.5,361842.0,369117.0,389200.5,399990.0,416513.5,395905.0,395980.5,410060.0,414040.0,396867.5,429000.0,395062.0,441900.0,428200.0,450000.0,469900.0,447984.5,467495.0,444715.0,453200.0,493906.0,477822.0,459990.0,457654.5,470000.0,475000.0,453900.0,450480.0,468995.0,466326.0,464518.0,465924.0,465245.0,454700.0,469000.0,449999.0,485000.0,484995.0,493308.0,476220.0,471220.0,485915.0,492712.5,470000.0
395194,38,"Virginia Beach, VA",msa,VA,289140.0,283910.0,294875.0,284900.0,299999.0,323587.5,312500.0,325630.0,325000.0,322600.0,339900.0,322540.0,292500.0,310141.5,299000.0,300200.0,307795.0,323349.5,335000.0,323900.0,316138.0,345990.0,324900.0,354412.5,315240.0,299900.0,316150.0,309900.0,309900.0,306200.0,303700.0,311200.0,331200.0,307169.5,324900.0,337866.0,316724.5,299750.0,319812.0,337507.5,364000.0,356127.5,352175.0,350000.0,369000.0,378450.0,371350.0,404117.5,385000.0,397327.5,397500.0,401190.0,400000.0,399900.0,445000.0,414725.0,422095.0,426830.0,427650.0,420970.0,369027.0,398660.0,405000.0,416950.0,429900.0,442405.0,394732.5,427440.0,375000.0,419250.0,399000.0,395000.0,387900.0,382212.5,387000.0,431357.0,438900.0,438850.0,429950.0,432450.0,445460.0
395005,39,"Providence, RI",msa,RI,350000.0,372400.0,365958.0,369900.0,380000.0,431000.0,399900.0,367450.0,378900.0,399900.0,377500.0,394950.0,419900.0,439900.0,432050.0,375000.0,390000.0,388000.0,395700.0,397900.0,350000.0,412500.0,409900.0,389900.0,450000.0,364000.0,486000.0,399900.0,399500.0,404950.0,419000.0,533445.0,474700.0,460750.0,465000.0,447250.0,454174.0,416900.0,436250.0,465983.13,452076.0,492474.0,507031.67000000004,525000.0,499900.0,512500.0,535000.0,515950.0,540950.0,500000.0,546000.0,539642.0,505000.0,562000.0,580000.0,575000.0,572500.0,589000.0,594500.0,583750.0,600000.0,610000.0,499900.0,598425.0,550000.0,534158.5,590000.0,545450.0,624900.0,586500.0,625000.0,572450.0,599900.0,579000.0,544450.0,489900.0,587654.0,565000.0,577039.5,750000.0,552450.0
394714,40,"Jacksonville, FL",msa,FL,278676.5,280050.0,290600.0,272700.0,294000.0,288650.0,312800.0,297097.0,296650.0,296742.5,319344.0,317990.0,291600.0,312942.5,299900.0,303000.0,315000.0,314450.0,315050.0,321752.5,320300.0,307631.0,296900.0,309900.0,308950.0,313750.0,306495.0,315550.0,313064.0,308400.0,324000.0,305000.0,325242.5,319900.0,325492.5,322800.0,319243.0,316692.5,320950.0,332990.0,324500.0,344187.0,352000.0,360000.0,352812.5,349995.0,375265.0,394995.0,395397.0,403216.5,404500.0,397990.0,404351.0,380990.0,386830.0,402635.0,396930.0,399990.0,394900.0,434060.0,364990.0,379250.0,392150.0,390500.0,417900.0,388145.0,392813.0,384750.0,380450.0,397000.0,387543.5,400495.0,374485.0,388990.0,398490.0,405000.0,391847.5,393450.0,383500.0,383990.0,385590.0
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,390000.0,375000.0,415800.0,329250.0,377400.0,355300.0,331250.0,391200.0,400000.0,379950.0,431950.0,412300.0,410000.0,429999.0,474900.0,429350.0,431495.0,432000.0,459569.0,445000.0,474100.0,424900.0,426700.0,421300.0,417200.0,424900.0,450000.0,459999.0,474076.5,475900.0,488874.5,544950.0,497487.0,464850.0,534000.0,452000.0,483932.5,543445.0,540021.5,563500.0,509900.0,572490.0,511961.5,547900.0,552000.0,479900.0,549779.0,540702.5,499797.5,572605.0,538513.0,529900.0,540573.0,512066.5,592199.0,598000.0,573547.0,575000.0,577310.0,549900.0,564200.0,634613.5,576500.0,582900.0,578900.0,582882.5
394935,42,"Oklahoma City, OK",msa,OK,154555.0,185300.0,178500.0,178995.0,204941.5,238500.0,230750.0,215000.0,220000.0,229000.0,233840.0,233250.0,201000.0,207500.0,228000.0,229500.0,224250.0,257600.0,256500.0,257900.0,264000.0,225500.0,255500.0,250000.0,220750.0,245500.0,243000.0,229000.0,245000.0,274000.0,254500.0,264340.0,240000.0,269420.0,259000.0,245000.0,228750.0,248250.0,268250.0,263750.0,267250.0,275900.0,282500.0,289450.0,290441.0,291324.5,302540.0,285690.0,268575.0,310035.0,285093.0,313966.5,330500.0,333290.0,352817.0,350593.5,326633.0,321245.0,317310.0,327490.0,312296.0,301245.0,350453.0,316750.0,348532.5,331500.0,349900.0,317950.0,319999.0,342690.0,320990.0,313165.0,343130.0,317535.0,339989.0,353840.0,341170.0,339850.0,320000.0,350470.0,342000.0
395012,43,"Raleigh, NC",msa,NC,288500.0,295000.0,321000.0,328000.0,335500.0,327500.0,335000.0,330250.0,345500.0,335000.0,350000.0,359250.0,371000.0,348250.0,365000.0,355000.0,367000.0,384950.0,359500.0,369500.0,370000.0,354500.0,375000.0,345000.0,346000.0,342500.0,362000.0,359000.0,350000.0,369730.0,362000.0,360030.0,369750.0,365000.0,383000.0,368520.0,357830.0,347307.5,369537.5,372950.0,368279.5,389000.0,388900.0,382525.0,391750.0,410000.0,408787.5,394000.0,422722.5,406000.0,415500.0,442482.5,450000.0,452252.5,460974.0,477173.0,463752.0,470925.0,474990.0,470000.0,456500.0,441316.0,427400.0,448383.0,439000.0,436950.0,440000.0,438170.0,459990.0,436800.0,440000.0,452480.0,414900.0,402630.0,434840.0,432086.5,410500.0,415000.0,419900.0,419755.0,448900.0
394849,44,"Memphis, TN",msa,TN,299400.0,280700.0,282900.0,297740.0,279450.0,308047.0,297900.0,291924.0,270450.0,321090.0,300298.0,294000.0,300365.0,307975.5,284400.0,310122.5,330950.0,328900.0,260000.0,298000.0,279520.0,284900.0,283450.0,294950.0,291215.0,343400.0,317000.0,294211.0,282900.0,281400.0,305950.0,307908.0,298685.0,310900.0,385950.0,322900.0,384900.0,355950.0,337000.0,352692.0,359900.0,350281.5,318000.0,373035.0,396735.0,393600.0,362100.0,390000.0,332000.0,321400.0,350515.0,380000.0,349990.0,359900.0,356445.0,392945.0,359990.0,342600.0,377900.0,389000.0,375000.0,413264.0,397560.0,422737.5,375431.0,369445.0,352500.0,386100.0,358900.0,371490.0,369000.0,364900.0,399000.0,371900.0,356402.5,367647.0,375880.5,352900.0,360900.0,371970.0,381050.0
395022,45,"Richmond, VA",msa,VA,313045.0,310258.5,310000.0,284228.0,300374.0,319395.0,343624.5,334395.0,309262.5,360000.0,359995.0,355986.5,289328.5,314250.0,311796.0,312275.0,330985.0,349000.0,366000.0,371450.0,357607.5,356300.0,369550.0,353044.0,315000.0,336974.5,339825.0,332455.0,359990.0,373000.0,356549.0,346770.0,341134.0,365562.5,355728.0,365102.0,339990.0,340000.0,367836.0,369545.5,358642.5,377990.0,368492.5,389000.0,367022.5,390022.5,375000.0,394351.0,419241.0,444145.0,417935.0,431676.0,441407.5,449790.0,454592.5,497000.0,460951.0,445900.0,471790.0,394925.0,435032.0,449950.0,413492.5,455605.0,430135.0,444000.0,439535.0,443700.0,411055.0,438245.0,466750.0,436925.0,442760.0,496260.0,463137.5,470958.0,488250.0,473000.0,480007.5,464815.0,486052.5
394807,46,"Louisville, KY",msa,KY,259995.0,274900.0,260912.5,268164.5,256110.0,266900.0,245332.5,242450.0,267490.5,261900.0,308018.0,269223.0,312237.0,276865.0,283500.0,269949.5,270000.0,270000.0,295900.0,274600.0,265200.0,279649.0,307000.0,279900.0,297800.0,291405.0,284900.0,277977.5,294537.5,301995.0,272500.0,285900.0,274000.0,287450.0,310819.5,300065.0,289900.0,272541.0,311612.0,302837.5,308652.5,316628.0,335751.0,309000.0,334900.0,340000.0,333759.0,340200.0,329900.0,339900.0,335000.0,341919.5,346937.5,333900.0,359670.0,365000.0,351340.0,369144.5,343503.5,339295.5,349995.0,342445.0,328669.0,341410.0,350950.0,350650.0,350000.0,339898.5,323950.0,347477.0,373063.5,358929.5,353354.5,312556.0,350500.0,343400.0,355000.0,322400.0,339900.0,321874.0,342318.0
394910,47,"New Orleans, LA",msa,LA,219900.0,165000.0,248000.0,215000.0,185500.0,217000.0,202000.0,206000.0,173450.0,190000.0,210000.0,216000.0,165000.0,193057.5,172765.0,187000.0,200500.0,220000.0,233950.0,239000.0,229900.0,215000.0,218500.0,243500.0,220000.0,208500.0,219971.0,279000.0,242000.0,242950.0,255000.0,255000.0,265000.0,279450.0,287450.0,286334.0,259000.0,298000.0,271500.0,304000.0,289920.0,324060.0,299499.5,327150.0,350000.0,310850.0,329000.0,337000.0,300000.0,302450.0,284950.0,305000.0,320227.5,300000.0,299950.0,278490.0,279900.0,288500.0,300000.0,289000.0,263000.0,269950.0,282000.0,298000.0,271405.0,305327.5,270630.0,277000.0,275900.0,285000.0,275000.0,275000.0,277650.0,311250.0,321500.0,300000.0,346610.0,326240.0,307635.0,306987.5,289503.0
395053,48,"Salt Lake City, UT",msa,UT,,,,,,,,,,,,,,341996.0,396125.0,368462.0,356430.0,383489.5,374107.5,434744.0,338280.0,380250.0,397531.5,396250.0,384015.0,406983.5,399993.5,379715.0,390050.0,387308.0,407149.0,386500.0,431058.0,400175.0,377515.0,389900.0,391000.0,422815.0,421680.0,423496.0,397400.0,429165.0,460450.0,484900.0,542200.0,567500.0,535000.0,591728.0,575682.0,578037.0,550747.0,599000.0,653000.0,633919.0,582968.0,566070.0,534070.0,576825.0,581860.0,570000.0,530000.0,615000.0,545000.0,505450.0,580000.0,548025.0,561795.0,499720.0,545000.0,550500.0,529285.0,509850.0,516010.0,498343.5,538900.0,527950.0,522495.0,499990.0,501139.0,539900.0,511945.0
394388,51,"Birmingham, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,380591.5,162000.0,318450.0,258399.0,261537.5,315062.5,275775.0,241825.0,286100.0,255855.0,284100.0,261825.0,266255.0,282402.5,399900.0,361470.0,359515.5,311200.0,294375.0,305120.0,305695.0,315617.5,339128.5,329900.0,355775.0,375025.0,386720.0,336300.0,332660.0,360860.0,390100.0,401260.0,389950.0,402758.0,425000.0,422092.5,412813.0,379900.0,374418.0,311715.0,336400.0,345000.0,344900.0,316754.0,314500.0,319900.0,320945.0,334900.0,356099.5,350600.0,342535.0,331575.0,339650.0,332373.0,339400.0,344900.0,342230.0,363425.0,369900.0
394640,53,"Grand Rapids, MI",msa,MI,233117.5,254950.0,271932.0,260000.0,260000.0,285387.0,282158.5,289000.0,318064.0,297335.0,309900.0,339000.0,294870.0,321406.0,305000.0,287083.5,299900.0,304000.0,306500.0,299900.0,319773.0,321923.5,319700.0,329360.0,289535.0,297500.0,309400.0,320000.0,302200.0,313860.0,324900.0,312000.0,339900.0,312600.0,334900.0,314610.5,312900.0,313722.0,339615.0,322984.0,354660.0,357900.5,354100.0,362140.0,391963.0,379600.0,394219.0,380000.0,360994.0,380362.5,376551.0,385535.0,397222.0,429900.0,395900.0,436278.5,422720.0,399900.0,429900.0,420000.0,432437.5,390805.0,399900.0,404900.0,459900.0,422650.0,398000.0,421770.0,436000.0,415000.0,410000.0,447022.0,408650.0,429900.0,399950.0,431701.5,435188.0,452000.0,488000.0,432450.0,481450.0
395167,54,"Tucson, AZ",msa,AZ,288223.0,279000.0,278102.0,303971.0,297707.0,296604.5,290236.0,296100.0,258087.0,317411.0,287816.0,288170.0,270000.0,273800.0,301081.0,277967.0,293500.0,272785.0,258950.0,293795.0,285000.0,267900.0,275000.0,260190.0,316027.5,295000.0,287745.0,284455.0,301717.0,301251.0,287230.0,324434.0,329990.0,318895.0,321500.0,359175.0,312960.5,331265.5,360000.0,369940.0,339370.0,395100.5,350000.0,415825.0,423987.0,360000.0,416625.0,393920.0,387393.0,439470.0,388945.0,392188.0,424547.0,416040.0,411755.0,381860.0,415700.0,403923.0,409990.0,405171.0,390840.0,399097.5,418950.0,415169.0,434990.0,401205.0,416595.0,413722.0,399990.0,410000.0,396300.0,411990.0,400000.0,393470.5,395420.0,401430.0,424990.0,398000.0,399805.0,394000.0,380482.5
395169,56,"Tulsa, OK",msa,OK,216000.0,244500.0,237448.0,235000.0,240000.0,225500.0,258500.0,247000.0,274250.0,266500.0,260000.0,269450.0,245500.0,236881.0,233269.0,232500.0,284450.0,273000.0,270000.0,256122.0,227000.0,250495.0,286500.0,250000.0,201300.0,249439.0,243900.0,290000.0,254900.0,289000.0,289750.0,282000.0,304765.0,305000.0,296700.0,331850.0,309950.0,323880.0,300000.0,268900.0,345900.0,321165.0,328686.0,329950.0,337500.0,308000.0,316675.0,332800.0,354900.0,301450.0,356000.0,355559.13,358500.0,365000.0,411750.0,414250.0,417177.5,353665.0,391750.0,440266.0,337500.0,375000.0,376500.0,351273.0,359400.0,335748.5,361240.0,415497.5,355000.0,377082.0,370796.5,337418.5,350205.0,399000.0,385000.0,397100.0,390648.5,386500.0,389500.0,376500.0,384450.0
395238,58,"Worcester, MA",msa,MA,383394.5,359900.0,349900.0,381337.5,399900.0,389000.0,377000.0,367664.5,384241.0,436430.0,340000.0,350000.0,360025.0,372314.0,360000.0,329900.0,385000.0,370000.0,451640.0,460000.0,400000.0,382700.0,397000.0,387082.5,340750.0,399000.0,445697.5,450916.0,523700.0,399325.0,379900.0,420000.0,393000.0,433045.0,441936.5,414020.58499999996,485458.0,398500.0,434450.0,461250.0,442914.5,497000.0,501000.0,456995.0,435000.0,469900.0,521857.5,512000.0,490000.0,497725.0,497235.0,515000.0,526226.0,495705.0,518870.0,515824.5,579325.0,509000.0,543000.0,601890.0,543379.5,560656.0,572843.0,529512.0,524945.0,580315.0,549168.0,526000.0,550000.0,558614.5,585669.0,575830.5,529000.0,643510.0,624361.0,610000.0,624500.0,565814.19,554950.0,543269.0,570534.55
394938,59,"Omaha, NE",msa,NE,271432.0,293500.0,287000.0,288900.0,295000.0,300000.0,308000.0,302978.0,309500.0,293100.0,324500.0,319000.0,313000.0,304000.0,306000.0,303009.0,321185.0,317497.0,336785.0,344000.0,349000.0,330000.0,345000.0,385750.0,330000.0,324860.0,324500.0,334000.0,342900.0,346000.0,348853.0,327000.0,348829.5,333525.5,352250.0,353697.5,337000.0,349762.5,354950.0,357505.0,382150.0,380000.0,410000.0,404250.0,429880.0,412000.0,387393.0,413000.0,426012.0,399900.0,420016.5,417743.0,467727.0,422425.0,451000.0,448071.5,464732.0,436375.0,466749.0,443410.0,474912.0,425533.0,408815.0,439000.0,446000.0,454125.0,441948.0,435000.0,412245.0,435000.0,435137.0,434941.0,419000.0,415000.0,425545.5,430049.0,414900.0,421323.0,419569.5,429990.0,410185.0
394653,61,"Greenville, SC",msa,SC,244281.0,238829.5,235000.0,240395.0,239274.5,255162.5,257507.5,249900.0,259000.0,277919.5,270000.0,259780.0,266930.0,262000.0,245485.0,237990.0,240238.0,255500.0,244456.5,254900.0,249000.0,246495.0,265000.0,263685.0,239900.0,256520.0,259900.0,254513.0,259900.0,273975.0,271625.5,259000.0,296990.0,305000.0,292700.0,295313.0,234900.0,263790.0,255411.5,274870.0,275000.0,257996.0,279490.0,271134.0,272500.0,289995.0,298119.0,291990.0,299000.0,304945.0,313669.0,327390.0,324118.0,316490.0,331149.5,352208.5,346900.0,323444.0,346555.0,333000.0,339539.5,320070.0,321000.0,336900.0,324900.0,337495.0,338855.0,339900.0,342087.5,339900.0,328805.0,350384.0,341309.0,340000.0,349900.0,350495.0,339000.0,334945.0,340000.0,336900.0,343400.0
394312,62,"Albuquerque, NM",msa,NM,264712.0,299967.5,265877.0,272048.0,290000.0,260006.0,285370.0,277860.0,251325.5,306000.0,312881.0,281058.5,292000.0,242924.0,250500.0,257868.5,239900.0,323627.5,275000.0,320000.0,319900.0,273000.0,245450.0,285000.0,251400.0,295170.0,254450.0,274470.0,289900.0,260000.0,299157.0,279900.0,296250.0,260600.0,315203.0,312178.0,325879.5,317500.0,327162.5,305000.0,335922.5,340630.0,369900.0,366375.0,334775.0,392945.0,345912.5,374000.0,337900.0,381460.0,369900.0,399000.0,385000.0,396841.5,405000.0,375190.0,374950.0,416640.0,389270.0,439005.0,403333.0,379990.0,396995.0,338026.0,355110.0,364990.0,343290.0,359990.0,354389.5,373585.0,350000.0,367090.0,381422.5,382900.0,351171.0,366275.0,380806.5,371000.0,386152.5,399995.0,374947.5
394753,65,"Knoxville, TN",msa,TN,284957.5,274000.0,282611.0,259320.0,288000.0,291335.0,305794.5,267900.0,309900.0,305000.0,307545.0,250000.0,314900.0,299800.0,265115.0,311450.0,298575.0,296000.0,303000.0,289950.0,300000.0,328420.5,344900.0,341250.0,285000.0,239300.0,305000.0,287867.5,263802.5,281182.5,292400.0,315600.0,299500.0,299900.0,333925.0,361450.0,322500.0,359450.0,313463.0,336662.5,304671.5,309437.5,350000.0,364344.0,334398.5,371600.0,371344.0,373135.0,414900.0,378487.5,378017.5,396450.0,391701.0,418328.0,407680.0,430017.0,428930.0,413025.0,429050.0,408700.0,396900.0,430185.0,437200.0,476749.0,445510.5,464114.0,492450.0,450000.0,420265.5,449000.0,414750.0,420205.0,406292.5,435000.0,423761.0,419953.0,400000.0,420180.0,444901.0,429277.5,445450.0
394367,66,"Baton Rouge, LA",msa,LA,223900.0,255500.0,264900.0,235000.0,231500.0,228800.0,226025.0,223935.0,254900.0,234900.0,230892.5,208400.0,244900.0,199900.0,237400.0,230400.0,272895.0,268357.0,243505.0,277200.0,252032.5,235715.0,205950.0,262598.0,230246.0,224962.5,235840.0,216830.0,245000.0,220793.5,260140.0,249150.0,250450.0,258217.0,240000.0,226900.0,213519.0,251915.0,247939.5,244277.0,236900.0,259564.0,265900.0,261000.0,255875.0,266360.0,264900.0,267100.0,261467.5,271125.0,277570.0,286145.0,300970.0,292095.0,289087.5,294065.0,295705.0,284300.0,302922.5,286160.0,298315.0,278880.0,277980.0,290495.0,299000.0,306035.0,299990.0,297377.5,294500.0,278135.0,294815.0,281882.5,292895.0,295000.0,304655.0,289367.5,292552.5,295430.0,306707.5,310045.0,311900.0
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180950.0,194000.0,191163.5,206450.0,210000.0,235000.0,215000.0,229000.0,248000.0,239000.0,230000.0,207865.0,229900.0,238750.0,239000.0,220000.0,251250.0,239950.0,230000.0,261950.0,245000.0,240000.0,249900.0,244900.0,266500.0,265950.0,249000.0,249300.0,255000.0,252000.0,261000.0,270000.0,263640.0,268000.0,244750.0,219000.0,249500.0,255862.0,257000.0,252000.0,271000.0,272000.0,254000.0,249500.0
394561,69,"El Paso, TX",msa,TX,174482.0,173975.0,179450.0,180475.0,177003.5,180880.0,182950.0,182950.0,189950.0,180172.5,186950.0,184950.0,171725.0,188000.0,177550.0,178950.0,192787.5,201827.0,187950.0,187950.0,189950.0,186700.0,182450.0,189500.0,180315.0,201860.0,202505.0,189155.0,193475.0,197725.0,200475.0,210707.5,219950.0,203760.0,217975.0,205450.0,220250.0,225450.0,226725.0,230000.0,238349.5,233450.0,250000.0,250000.0,242950.0,243120.0,235000.0,243200.0,245225.0,253950.0,269975.0,249583.0,262975.0,259950.0,261200.0,267000.0,283375.0,266950.0,266950.0,277950.0,269855.0,267790.0,283935.0,285000.0,284500.0,283649.5,290980.5,282950.0,289500.0,286450.0,293450.0,296602.0,301100.0,286950.0,287950.0,289950.0,292340.0,283950.0,290102.5,293950.0,297950.0
394318,70,"Allentown, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,385000.0,331950.0,288820.0,349900.0,386537.5,294000.0,349500.0,377836.5,330176.0,353314.0,390000.0,428450.0,430237.5,399995.0,448565.0,454547.5,435295.0,434975.0,530185.0,430000.0,466295.0,453500.0,450282.0,412725.0,433120.0,446765.0,392907.5,445305.0,481705.0,462730.0,507495.0,455644.0,452210.0,430896.0,435000.0,449995.0,469990.0,468965.0,466292.5,481990.0,455745.0,431045.0,485990.0,520195.0,522368.0,506630.0,461325.0,432500.0,456764.5,440900.0,419015.0,494744.5,482124.0,484020.0,486995.0
394486,72,"Columbia, SC",msa,SC,247970.0,208225.0,203200.0,216939.0,212000.0,212018.5,235285.0,231700.0,219900.0,223890.0,221000.0,249945.0,209145.5,231800.0,216210.0,204900.0,232036.0,238950.0,225859.0,234735.0,239844.0,245000.0,233950.0,276748.5,256635.5,249900.0,258531.5,236699.5,238000.0,231935.0,241407.0,249900.0,252715.0,232538.0,238342.5,257500.0,249000.0,256155.0,273000.0,268000.0,256188.0,275000.0,264426.5,264681.0,286990.0,280000.0,286200.0,286744.5,305903.0,299632.5,305681.0,308726.0,331615.5,320705.0,324170.0,331412.0,323830.0,315390.0,315011.0,297397.5,301425.0,308364.5,299500.0,305270.0,310300.0,295650.0,296815.0,310000.0,306000.0,312775.0,284449.5,309320.0,285367.0,291025.0,300000.0,286865.0,309999.0,296690.0,286450.0,295245.0,303570.0
753906,73,"North Port, FL",msa,FL,379550.0,317807.0,317200.0,336000.0,327900.0,329990.0,321037.5,315650.0,336162.5,340586.0,343836.5,339900.0,300000.0,341690.5,345000.0,328300.0,328000.0,333990.0,330000.0,312940.0,349630.0,347192.0,357000.0,388000.0,400000.0,362000.0,344590.5,334990.0,300000.0,339177.5,340495.0,336700.0,330000.0,330000.0,359750.0,374990.0,347000.0,331900.0,392200.0,382962.5,365000.0,371337.0,383300.0,380894.0,387730.0,418000.0,401495.0,422900.0,446012.5,440000.0,479990.0,435550.0,475000.0,489017.0,498500.0,527037.5,473800.0,503517.5,463115.5,479995.0,469792.5,460000.0,450990.0,469500.0,443548.0,455000.0,458999.0,454998.0,427780.0,439990.0,460805.0,501800.0,467892.5,460800.0,454900.0,459995.0,467545.0,444990.0,445000.0,433445.0,426355.0
394457,75,"Charleston, SC",msa,SC,291900.0,329193.0,360000.0,345911.5,339503.0,322985.0,338345.0,330195.0,357500.0,328500.0,300986.0,333152.5,313477.0,339950.0,328164.5,376828.0,329900.0,366207.5,370824.0,390000.0,367225.0,354900.0,444900.0,351071.5,412329.0,365237.0,295030.0,336000.0,320000.0,334120.5,333262.0,339500.0,337795.0,349078.5,359885.0,344445.0,334990.0,369417.5,352682.0,379510.0,375210.0,391150.0,375650.0,399606.0,408834.5,434412.5,429910.0,439258.0,389990.0,415200.0,400000.0,424872.5,453278.0,445567.5,447700.0,437135.0,428330.5,464082.5,427667.0,466093.5,415440.0,414715.0,443885.0,473319.0,438710.0,446280.0,434090.0,394990.0,431777.5,411055.0,407849.0,429822.5,421330.0,409697.0,439074.0,413400.0,430760.5,427035.0,422005.5,410835.0,414537.5
394648,76,"Greensboro, NC",msa,NC,195000.0,190750.0,195000.0,184500.0,190500.0,198500.0,214995.0,202995.0,248000.0,256900.0,264000.0,228500.0,207750.0,261000.0,243500.0,281750.0,280000.0,280750.0,281950.0,299000.0,286485.0,301000.0,277602.5,291500.0,234345.0,240000.0,247000.0,234400.0,267125.0,260507.5,260495.0,237487.5,241099.5,262689.0,269750.0,283220.0,286297.5,245932.5,249915.0,271688.0,267324.0,260000.0,309960.0,321785.0,308040.0,308500.0,299040.0,301620.0,298860.0,355000.0,334990.0,360819.0,358750.0,371097.5,360519.0,365000.0,358000.0,375275.0,370500.0,412750.0,393531.0,387000.0,377495.0,397500.0,392250.0,360990.0,369900.0,365495.0,345990.0,375500.0,366245.0,370495.0,344000.0,330217.0,339990.0,340474.5,320495.0,326470.0,321650.0,352520.0,380000.0
